sample_id,dataset_part,source,url,published_at,published_year,published_month,title,text_fragment,entity_mention,entity_norm,risk_type_candidate,found_risk_keywords,risk_type,entity_relevance,alert_flag,alert_reason,label_quality,risk_score_v1,split,review_status,review_comment
sample_000596,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/1446260,1410899010,2014,9,ЦБ: влияние падения цен на нефть и санкций на экономику РФ смягчилось ослаблением рубля,"ЦБ: влияние падения цен на нефть и санкций на экономику РФ смягчилось ослаблением рубля nПозже о введении новых санкций объявили и США. В новый американский санкционный список был включен российский Сбербанк. Также ужесточены санкции в отношении Банка Москвы, Газпромбанка, Россельхозбанка, Внешэкономбанка и ВТБ.",Сбербанк,Сбербанк,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000597,risk_enriched_sample,taiga_fontanka,http://www.fontanka.ru/2012/05/04/083/,1336137840,2012,5,Суд принял обеспечительные меры по банкротству еще одной компании Владимира Кехмана,"Суд принял обеспечительные меры по банкротству еще одной компании Владимира Кехмана Меры, не позволяющие кредиторам, а также налоговым органам истребовать у «Карго Джей Эф Си» какие-либо средства или имущество до окончания формирования реестра кредиторов, приняты по запросу самой компании. Напомним, ранее Сбербанк, а также Райффайзенбанк подали сразу три иска к компании на сумму более 1,5 млрд рублей в московский арбитражный суд. ЗАО «Карго Джей Эф Си» после получения этих исков подало прошение о признании себя банкротом.",Сбербанк,Сбербанк,legal_regulatory,суд,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000598,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/4177747,1492033922,2017,4,"НБУ получил документы от покупателей ""дочки"" российского Сбербанка","НБУ получил документы от покупателей ""дочки"" российского Сбербанка Сбербанк 27 марта объявил о продаже 100% акций дочернего ПАО ""Сбербанк"" (Украина) консорциуму с участием латвийского банка и белорусской компании. nПод давлением радикаловnПод давлением националистов, заблокировавших ранее несколько отделений ""дочек"" российских банков, президент Украины Петр Порошенко 16 марта ввел в действие санкции в отношении пяти банков с российским капиталом (Сбербанк, Проминвестбанк, ВТБ, БМ Банк и VS Bank) сроком на год. Санкции предполагают запрет на вывод средств за пределы Украины, а также на выплату дивидендов, процентов, возвращение межбанковских депозитов и кредитов, средств из корреспондентских счетов субординированного долга.",ВТБ,ВТБ,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000599,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/2446669,1447799737,2015,11,"Суд полностью удовлетворил иск ""дочки"" Домодедово к ""Трансаэро"" на 838,7 млн рублей","Суд полностью удовлетворил иск ""дочки"" Домодедово к ""Трансаэро"" на 838,7 млн рублей nРешение о банкротстве авиакомпании ""Трансаэро"", накопившей 250 млрд руб. долгов и находящейся сейчас под операционным управлением ""Аэрофлота"", было принято на правительственном совещании с участием премьер-министра РФ Дмитрия Медведева 1 октября. Среди основных кредиторов авиакомпании назывались Сбербанк, ВТБ, ВЭБ, Газпромбанк, Московский кредитный банк, Новикомбанк, банк ""Открытие"", МФК и др.",ВТБ,ВТБ,legal_regulatory,суд; иск,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000601,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/2664980,1455382658,2016,2,Костин: акции российских компаний могут вырасти на 50% в случае отмены санкций,"Костин: акции российских компаний могут вырасти на 50% в случае отмены санкций /ТАСС/. Акции российских компаний, в отношении которых введены санкции, могут вырасти на величину до 50% в случае их отмены и США, и Евросоюзом, заявил глава ВТБ Андрей Костин в интервью телеканалу ""Россия 24"" на Мюнхенской конференции по безопасности. n""Я думаю, до 50% могут вырасти акции наших компаний, находящихся под санкциями, при условии того, что не только европейские, но и американские санкции будут отменены"", - сказал Костин. nГоворя о перспективах отмены антироссийских санкций, Костин отметил: ""Нужно посмотреть, подождать до лета сигналов, что такие подвижки возможны"".",ВТБ,ВТБ,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000603,risk_enriched_sample,buriy,http://www.gazeta.ru/business/news/2014/09/12/n_6474561.shtml,1410544154,2014,9,Ответные санкции России могут коснуться холодильников,"Ответные санкции России могут коснуться холодильников Ранее США и ЕС ввели новые санкции против России. Так, под санкции США подпали «Газпром», «ЛУКойл», «Транснефть», Сбербанк, Банк Москвы, ВТБ и «Ростех».",Сбербанк,Сбербанк,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000604,risk_enriched_sample,buriy,http://daily.rbc.ru/ins/business/02/02/2015/54cf65779a79475cbb68c5dc,1422878131,2015,2,ВТБ подал иск к «Мечелу» на 50 млрд руб.,"ВТБ подал иск к «Мечелу» на 50 млрд руб. По состоянию на 1 декабря долг «Мечела» перед кредиторами составил $6,698 млрд. ВТБ является одним из крупнейших кредиторов компании – на ВТБ, Газпромбанк и Сбербанк России приходится более половины долгов «Мечела». Кредиторы настаивают на конвертации долга компании в акции, но основной собственник «Мечела» Игорь Зюзин выступает против такой схемы.",Сбербанк,Сбербанк,legal_regulatory,иск,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000607,risk_enriched_sample,lenta,https://lenta.ru/news/2014/07/17/stock/,1405555200,2014,7,Рынок акций начал день снижением на фоне новых санкций против России,"Рынок акций начал день снижением на фоне новых санкций против России Так, к 10:30 по московскому времени «Роснефть» дешевела на 3,12 процента, «Новатэк» — на 3,9 процента. Сильно просели также акции «Алросы» (- 5,05 процента), ВТБ (- 3,46 процента). В среду Вашингтон расширил санкции против России.",ВТБ,ВТБ,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000608,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/574035,1369427880,2013,5,Кипрские власти сняли ограничения на финансовые операции еще для двух иностранных банков,"Кипрские власти сняли ограничения на финансовые операции еще для двух иностранных банков Таким образом, за последние две недели в общей сложности 14 зарубежных кредитных организаций получили разрешение беспрепятственно вести деятельность на острове. nПервыми полную свободу действий получили ""Русский коммерческий банк"" /дочерняя структура ВТБ/, филиал ""Промсвязьбанка"", ""БЛОМ банк Эс-эй-эл"" /BLOM Bank SAL/ и ""Лебанон энд Галф банк Эс-эй-эл"" /Lebanon and Gulf Bank SAL/. Затем список расширился до 12 банков, включая филиал крупнейшего украинского ПриватБанка.",ВТБ,ВТБ,sanctions,ограничения,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000610,risk_enriched_sample,buriy,http://www.itar-tass.com/info/1438757?utm_medium=rss20,1410536881,2014,9,"Российские компании, против которых были введены новые санкции США от 12 сентября 2014 г.","Российские компании, против которых были введены новые санкции США от 12 сентября 2014 г. Собственником 60,93% акций является Росимущество, остальные акции торгуются на бирже. ОАО ""Газпромбанк"", один из крупнейших российских коммерческих банков. Занимает 3-е место в России по размеру активов (3,8 трлн рублей) и вкладам физических лиц (362 млрд рублей).",Газпромбанк,Газпромбанк,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000611,risk_enriched_sample,ods_tass,https://tass.ru/proisshestviya/3439883,1468003465,2016,7,Мосгорсуд отменил решение о взыскании 65 млн рублей с телеведущего Николая Фоменко,"Мосгорсуд отменил решение о взыскании 65 млн рублей с телеведущего Николая Фоменко /ТАСС/. Мосгорсуд сегодня отменил решение Тверского суда о солидарном взыскании с телеведущего Николая Фоменко и совладельца автомобильной компании Marussia Motors Антона Колесникова почти 65 млн рублей за задолженность по кредиту в пользу банка ""Петрокоммерц"" (в настоящее время - банк ""ФК Открытие""). Как передает корреспондент ТАСС из зала суда, таким образом, суд удовлетворил апелляционную жалобу защиты Фоменко. n""Суд постановил решение Тверского суда отменить, а апелляционную жалобу защиты удовлетворить.",ФК Открытие,Банк Открытие,legal_regulatory,суд,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000613,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/1639221,1418312539,2014,12,"Средняя максимальная ставка по рублевым вкладам в первой декаде декабря выросла до 10,58%","Средняя максимальная ставка по рублевым вкладам в первой декаде декабря выросла до 10,58% Регулятор рекомендует банкам привлекать средства населения не дороже чем значение этой ставки плюс 2% пункта. nВ число банков, по которым проводится мониторинг максимальной ставки по вкладам, входят Сбербанк России, ВТБ24, Банк Москвы, Райффайзенбанк, Газпромбанк, Ханты-Мансийский банк ""Открытие"", Альфа-банк, ХКФ-банк, Промсвязьбанк и Россельхозбанк.",Сбербанк,Сбербанк,legal_regulatory,регулятор,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000614,risk_enriched_sample,buriy,http://www.vesti.ru/doc.html?id=2506411,1429097100,2015,4,"Сбербанк готов подать иск о банкротстве ""Мечела""","Сбербанк готов подать иск о банкротстве ""Мечела"" Они сказали, что они будут консультироваться и они согласны с тем, что эти условия для нас неприемлемы, что они будут консультироваться и придут с новым предложением"", - подчеркнул Греф. К 13 января долг ""Мечела"" составлял $6,44 млрд, из них около 80% приходятся на Сбербанк (61,8 млрд руб. и 29 млн евро), ""Газпромбанк"" ($1,4 млрд и 26,8 млрд руб.), ВТБ (70 млрд руб. и $170 млн). Компания начала выплаты по долгу перед ВТБ на новых условиях, но со Сбербанком пока не получается договориться.",ВТБ,ВТБ,legal_regulatory,иск,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000615,risk_enriched_sample,buriy,http://top.rbc.ru/finances/15/07/2015/55a689959a7947f55e7b439f,1436980550,2015,7,ЦБ впервые назвал десятку системно значимых банков,"ЦБ впервые назвал десятку системно значимых банков Фото: Екатерина Кузьмина/РБК К банкам, оказывающим особое влияние на всю систему, регулятор, согласно сообщению его пресс-службы от 15 июля 2015 года, причислил Сбербанк, ВТБ, Россельхозбанк, Газпромбанк, ЮниКредит Банк, Райффайзенбанк, Росбанк, Альфа-банк, ФК «Открытие» и Промсвязьбанк. Это крупнейшие банки по размеру активов.",Альфа-банк,Альфа-Банк,legal_regulatory,регулятор,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000616,risk_enriched_sample,buriy,http://www.vedomosti.ru/tech/news/35917081/marshal-nashel-druzej-v-evrope,1415838904,2014,11,«Маршал капитал» Константина Малофеева договорился о партнерстве с европейским фондом CFG,"«Маршал капитал» Константина Малофеева договорился о партнерстве с европейским фондом CFG Через некоторое время после того, как Малофеев стал акционером «Нутритека», выяснилось, что у компании серьезные проблемы с управлением: она погрязла в долгах, ее финансовая отчетность была отозвана как недостоверная, а председатель совета директоров «Нутритека» Георгий Сажинов покинул компанию и перестал быть ее акционером. «Нутритек» стал причиной ссоры между Малофеевым и банком ВТБ: последний в 2007 г. выдал кредит на $225 млн компании «Руссагропром» для покупки молочных заводов у «Нутритека», которым управлял «Маршал капитал». После того как в 2011 г. «Руссагропром» объявил дефолт, ВТБ подал в Высокий суд Лондона иски к Малофееву и его структурам.",ВТБ,ВТБ,legal_regulatory,суд,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000619,risk_enriched_sample,buriy,http://www.rbc.ru/rbcfreenews/20140912181800.shtml,1410531480,2014,9,Украина просит отсрочки снижения пошлин при доступе товаров из ЕС,"Украина просит отсрочки снижения пошлин при доступе товаров из ЕС Он также выразил надежду, что парламенты Украины и Европейского Союза смогут синхронизировать 16 сентября совместную ратификацию соглашения об ассоциации, в которой закрепляется более тесных экономические и политические связи между его бывшей советской республике и ЕС. Сегодня власти Евросоюза обнародовали новый пакет санкций против России, затронувших нефтяную отрасль, авиастроение и оборонный комплекс, введены ограничения против Сбербанка, ВТБ, Газпромбанка, ВЭБ и Россельхозбанка. Также в новый санкционный список Европейского союза попали 24 физических лица, среди которых депутаты Государственной думы, руководители Крыма и самопровозглашенной Донецкой народной республики.",ВТБ,ВТБ,sanctions,ограничения,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000620,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/4131154,1490718265,2017,3,"""Роснефть"" считает решение Европейского суда незаконным и политизированным","""Роснефть"" считает решение Европейского суда незаконным и политизированным nСовет ЕС ввел экономические санкции в отношении России в июле 2014 года, включая финансово-экономические ограничения против пяти крупнейших российских банков с государственным участием, компаний оборонного и нефтяного секторов. Ряд бизнесменов и часть оказавшихся под европейскими санкциями компаний, включая ""Роснефть"", ""Газпром нефть"", Сбербанк и ВТБ уже опротестовали санкции в Европейском суде общей юрисдикции. nПоследствия санкцийn""Роснефть"" заявляет, что санкции наносят серьезный ущерб иностранным акционерам ""Роснефти"" - британской BP, владеющей 19,75% доли акций компании, международному консорциуму швейцарского нефтетрейдера Glencore и суверенному катарскому фонду, купившему в декабре 2016 года 19,5% акций российской нефтяной компании.",Сбербанк,Сбербанк,sanctions,санкции; ограничения,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000621,risk_enriched_sample,buriy,http://www.ruscur.ru/themes/0/00/57/5735.shtml?news/0/04/56/45653,1407499835,2014,8,Украина будет терять миллиарды из-за политики России,"Украина будет терять миллиарды из-за политики России В частности, под запреты и ограничения со стороны Швейцарии попали заместитель главы администрации президента России Алексей Громов, бизнесмены Николай Шамалов, Юрий Ковальчук, Константин Малофеев и Аркадий Ротенберг, а также министр внутренних дел Крыма Сергей Абисов, сообщает РИА Новости со ссылкой на заявление Федерального Совета Швейцарии. В швейцарский черный список также угодили 5 российских кредитных учреждений: Сбербанк, Внешторгбанк, Газпромбанк, Внешэкономбанк и Россельхозбанк. Этим банкам будет запрещен доступ к рынкам Швейцарии.",Россельхозбанк,Россельхозбанк,sanctions,ограничения,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000622,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/1358678,1407169822,2014,8,"Санкции в отношении банка ВТБ не повлияли на работу его белорусской ""дочки""","Санкции в отношении банка ВТБ не повлияли на работу его белорусской ""дочки"" /Корр. ИТАР-ТАСС Юрий Шамшур/. ЗАО Банк ВТБ (Беларусь) продолжает работу в плановом режиме. Об этом заявили сегодня ИТАР-ТАСС в белорусском банке, комментируя введение США и ЕС санкций в отношении российского ОАО ""Банк ВТБ"".",Банк ВТБ,ВТБ,sanctions,санкции,sanctions,direct,1,"В публикации описаны санкции или ограничения, связанные с ВТБ.",ok,95,train,manual_checked,
sample_000624,risk_enriched_sample,buriy,http://www.ria.ru/society/20140913/1023897274.html,1410584760,2014,9,Обзор прессы от ИноСМИ 13 сентября: о чем пишут зарубежные издания,Обзор прессы от ИноСМИ 13 сентября: о чем пишут зарубежные издания Соединенные Штаты в пятницу присоединились к Евросоюзу и расширили санкции против России. В американский список впервые попал крупнейший российский банк — Сбербанк. Российский президент Владимир Путин назвал санкции западных стран малоэффективными и странноватыми.,Сбербанк,Сбербанк,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000625,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/1235515,1401826515,2014,6,"Кипрский суд осенью рассмотрит иск Saven Enterprises к ""Мечелу""","Кипрский суд осенью рассмотрит иск Saven Enterprises к ""Мечелу"" Большая часть кредиторов (около 70%) - российские банки, еще около 25% - иностранные банки, 7% - евробонды. Крупнейшими кредиторами ""Мечела"" являются Газпромбанк, ВТБ и Сбербанк. nПо состоянию на середину апреля 2014 года Зюзин сократил долю заложенных по своему личному кредиту акций ""Мечела"" до 41,57% с 59,43%.",Газпромбанк,Газпромбанк,legal_regulatory,суд; иск,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000626,risk_enriched_sample,ods_tass,https://tass.ru/ural-news/2187274,1439576916,2015,8,"В Кемеровской области подан иск о банкротстве Южно-Кузбасской ГРЭС, входящей в ""Мечел""","В Кемеровской области подан иск о банкротстве Южно-Кузбасской ГРЭС, входящей в ""Мечел"" Согласно информации с официального сайта компании, она предназначена для покрытия базисных нагрузок Кузбасской энергосистемы. n""Мечел"" ведет переговоры о реструктуризации задолженности с начала 2014 года. К настоящему моменту компания смогла договориться о реструктуризации долга с Газпромбанком и ВТБ, однако переговоры со Сбербанком продолжаются. Гендиректор ""Мечела"" Олег Коржов говорил 23 июня, что компания рассчитывает найти компромисс со Сбербанком до конца лета.",ВТБ,ВТБ,legal_regulatory,иск,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000627,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/6443620,1558147621,2019,5,"Банк ""Траст"" увеличил уставный капитал до 1 млрд рублей","Банк ""Траст"" увеличил уставный капитал до 1 млрд рублей Банк ""Траст"" увеличил уставный капитал с 663 млн рублей до 1 млрд рублей после присоединения банка АВБ, сообщает пресс-служба ""Траста"". n""Уставный капитал банка в сумме 1 013 265 310 руб. был сформирован по результатам присоединения АО ""Банк АВБ"", в результате конвертации обыкновенных и привилегированных акций присоединенного банка АВБ в акции ""Траста"", - говорится в сообщении. nБанк непрофильных активов заработал в июле 2018 года на базе банка ""Траст"", объединив активы санируемых ""ФК Открытие"", Бинбанка, Рост-банка, Промсвязьбанка и самого ""Траста"". На 1 апреля долг ""Траста"" перед ЦБ РФ составил 1,759 трлн рублей, регулятор рассчитывает вернуть только часть этой суммы- 500 млрд рублей.",ФК Открытие,Банк Открытие,legal_regulatory,регулятор,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000630,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/1538400,1414546537,2014,10,Европейский суд общей юрисдикции подтвердил получение иска от ВТБ против введенных санкций,"Европейский суд общей юрисдикции подтвердил получение иска от ВТБ против введенных санкций Европейский суд общей юрисдикции зарегистрировал иск российского банка ВТБ против санкций Евросоюза. Эту информацию ТАСС подтвердили в пресс-службе суда. n12 сентября Евросоюз ввел санкции против ряда крупнейших российских финансовых институтов, среди которых ВТБ, Сбербанк, Газпромбанк, Россельхозбанк, Внешэкономбанк. Европейским инвесторам запрещается выдавать им новые кредиты на срок более 30 дней, а также покупать их акции и облигации из новых выпусков со сроком обращения более 30 дней.",Газпромбанк,Газпромбанк,sanctions,суд; иск; санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000631,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/5562131,1536868621,2018,9,"""Газпром нефть"" считает решение суда ЕС о санкциях необоснованным","""Газпром нефть"" считает решение суда ЕС о санкциях необоснованным ""Газпром нефть"" считает необоснованным решение Европейского суда общей юрисдикции в Люксембурге, который отказался удовлетворить иск компании об аннулировании санкций Евросоюза, и будет принимать решение о дальнейших действиях после детального анализа. Об этом ТАСС сообщили в ""Газпром нефти"". n""Компания считает решение суда необоснованным и несправедливым, будет принимать решение о последующих действиях после детального анализа судебного акта"", - отметили в компании. n13 сентября Европейский суд общей юрисдикции отказал Сбербанку, ВТБ и Внешэкономбанку, а также ""Роснефти"", ""Газпром нефти"" и ""Алмаз-Антею"" в аннулировании санкций Евросоюза. nОграничительные меры, которые оспаривались, были введены в июле 2014 года в связи с воссоединением Крыма с Россией и событиями на востоке Украины.",ВТБ,ВТБ,legal_regulatory,иск; суд,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000632,risk_enriched_sample,buriy,http://www.ruscur.ru/themes/0/00/70/7069.shtml?news/0/10/21/102130,1444413724,2015,10,Доллар упал ниже 61 рубля впервые с июля,"Доллар упал ниже 61 рубля впервые с июля Центральный банк и Министерство финансов РФ ограничили доступ крупнейших банков страны, подпавших под санкции США и Евросоюза, к собственным валютным средствам, пишет Bloomberg, ссылаясь на трех госслужащих и банкира, знакомых с введенными ограничениями. В числе банков, на которых действует ограничение – Сбербанк, ВТБ, Газпромбанк, Россельхозбанк и ВЭБ, в прошлом году попавшие под секторальные санкции США и ЕС, ограничивающие выход на европейский рынок капитала. Банки и их дочерние структуры (с долей 50% и более) не могут привлекать на Западе новый долговой и акционерный капитал сроком более 30 дней.",ВТБ,ВТБ,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000633,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/2132721,1437488575,2015,7,"Сбербанк подал иск к двум ""дочкам"" ""Мечела"" на 24,6 млн рублей","Сбербанк подал иск к двум ""дочкам"" ""Мечела"" на 24,6 млн рублей МОСКВА, 21 июля. /ТАСС/.",Сбербанк,Сбербанк,legal_regulatory,иск,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000634,risk_enriched_sample,buriy,http://www.charter97.org/ru/news/2015/3/7/142343/,1425686400,2015,3,Власти Японии потребовали от экс-премьера страны не посещать Крым,"Власти Японии потребовали от экс-премьера страны не посещать Крым В частности, Токио ограничил экспорт оружия в Россию и запретил российским банкам страховать свои риски путем покупки японских ценных бумаг. Санкции коснулись Сбербанка, Внешэкономбанка, ВТБ, Газпромбанка и Россельхозбанка. (0) Поделись!",ВТБ,ВТБ,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000635,risk_enriched_sample,buriy,http://oko-planet.su/finances/financesnews/269224-davos-vne-politiki-itogi-45-go-vsemirnogo-ekonomicheskogo-foruma.html,1422268284,2015,1,Давос вне политики: итоги 45-го Всемирного экономического форума,"Давос вне политики: итоги 45-го Всемирного экономического форума Участники Давоса эти перспективы оценивают скептически. Большинство иностранных инвесторов, которых собрала за завтраком в Давосе ""ВТБ Капитал"", выразили мнение, что действующие в отношении России европейские ограничения останутся в силе в 2015 году, а американские могут быть смягчены не ранее 2017 года. При этом европейские инвесторы ""признают как факт"", что ""Европа не выходит из рецессии именно из-за санкций в отношении России"", заявил в разговоре с РБК гендиректор РФПИ Кирилл Дмитриев.",ВТБ,ВТБ,sanctions,ограничения,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000636,risk_enriched_sample,buriy,http://www.vedomosti.ru/finance/news/2015/05/12/sredstva-ot-asv-v-kapital-1-go-urovnya-mogut-poluchit-gosbanki-i-banki-pod-sanktsiyami---interfaks,1431456912,2015,5,Средства от АСВ в капитал 1-го уровня могут получить госбанки и банки под санкциями - «Интерфакс»,"Средства от АСВ в капитал 1-го уровня могут получить госбанки и банки под санкциями - «Интерфакс» Средства в капитал первого уровня от Агентства по страхованию вкладов (АСВ) могут получить как государственные ВТБ, РСХБ и Газпромбанк, так и подпавшие под персональные санкции РНКБ, СМП банк и банк «Россия», а также претендующий на статус банка-санатора «Российский капитал». Об этом сообщил агентству «Интерфакс» источник в финансово-экономическом блоке правительства.",Газпромбанк,Газпромбанк,sanctions,санкции,sanctions,indirect,0,,ambiguous,45,train,manual_checked,риск относится не к банку
sample_000639,risk_enriched_sample,buriy,http://www.interfax.ru/business/435221,1428573420,2015,4,"В ""Мечеле"" прокомментировали ход переговоров с ВТБ","В ""Мечеле"" прокомментировали ход переговоров с ВТБ В настоящее время в судах рассматривается ряд исков ВТБ к ""Мечелу"" о взыскании задолженности. На ВТБ, Газпромбанк и Сбербанк приходится более половины долгов ""Мечела"" (по состоянию на конец января чистый долг группы был равен $6,3 млрд). В марте ВТБ уведомил через СМИ кредиторов ""Мечела"" о предстоящем обращении в суд с заявлением о несостоятельности компании.",Сбербанк,Сбербанк,legal_regulatory,суд,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000640,risk_enriched_sample,buriy,http://www.interfax.ru/business/435221,1428573420,2015,4,"В ""Мечеле"" прокомментировали ход переговоров с ВТБ","В ""Мечеле"" прокомментировали ход переговоров с ВТБ В настоящее время в судах рассматривается ряд исков ВТБ к ""Мечелу"" о взыскании задолженности. На ВТБ, Газпромбанк и Сбербанк приходится более половины долгов ""Мечела"" (по состоянию на конец января чистый долг группы был равен $6,3 млрд). В марте ВТБ уведомил через СМИ кредиторов ""Мечела"" о предстоящем обращении в суд с заявлением о несостоятельности компании.",Газпромбанк,Газпромбанк,legal_regulatory,суд,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000641,risk_enriched_sample,buriy,http://www.rbc.ru/rbcfreenews/55de9efb9a7947ceed44d1c1,1440652208,2015,8,Суд отказался арестовать активы Тельмана Исмаилова по иску Банка Москвы,"Суд отказался арестовать активы Тельмана Исмаилова по иску Банка Москвы Арбитражный суд Москвы отказался арестовать активы ООО «КБФ «АСТ», которое входит в группу АСТ бизнесмена Тельмана Исмаилова, на сумму более $213 млрд по иску Банка Москвы, входящего в группу ВТБ. Об этом свидетельствует информация на сайте суда.",ВТБ,ВТБ,legal_regulatory,суд,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000643,risk_enriched_sample,ods_tass,https://tass.ru/ekonomika/1520507,1413875799,2014,10,Центробанк: финансовое положение подпавших под санкции банков остается устойчивым,"Центробанк: финансовое положение подпавших под санкции банков остается устойчивым nАктивы банков, подпавших под действие второй волны санкций, с начала июля выросли на 4,1%. n""В случае повышения рисков ликвидности анализируемая группа банков располагает достаточным объемом обеспечения рыночных и нерыночных активов для привлечения рефинансирования в Банке России"", - сообщается в обзоре. nКакие банки подпали под санкцииnПод санкции США и ЕС подпали такие российские банки, как ВТБ, Банк Москвы и Россельхозбанк, Сбербанк, Газпромбанк и ВЭБ. nЕвропейским резидентам запрещено предоставлять этим банкам средне- и долгосрочное финансирование.",Сбербанк,Сбербанк,sanctions,санкции,sanctions,indirect,0,,ambiguous,45,train,manual_checked,риск относится не к банку
sample_000645,risk_enriched_sample,buriy,http://www.1tv.ru/news/economic/276418,1422206677,2015,1,Пристегните ремни - правительство разрабатывает антикризисный план,"Пристегните ремни - правительство разрабатывает антикризисный план С трудом, но она адаптируется к неблагоприятным условиям. Глава ВТБ Андрей Костин говорит - бизнесмены, собравшиеся здесь, санкции не приемлют. ""Однозначное мнение бизнеса, прежде всего, западноевропейского, который несет серьезные потери, в том, что санкции должны быть отменены, что вообще их введение само по себе является абсолютно неправильными методами со стороны политических властей.",ВТБ,ВТБ,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
